host_id,host_verifications
2.30E+07,1
2.30E+07,8
2.30E+07,2
2.30E+07,10
2.30E+07,4
2.30E+07,8
2.30E+07,10
2.30E+07,1
2.30E+07,8
2.30E+07,2
2.30E+07,4
2.30E+07,6
2.30E+07,10
2.30E+07,3
2.30E+07,5
2.30E+07,7
2.30E+07,17
2.30E+07,1
2.30E+07,8
2.30E+07,3
2.30E+07,6
2.30E+07,10
2.30E+07,4
2.30E+07,1
2.30E+07,8
2.30E+07,6
2.30E+07,10
2.30E+07,4
2.30E+07,1
2.30E+07,8
2.30E+07,10
2.30E+07,4
2.30E+07,1
2.30E+07,8
2.30E+07,2
2.30E+07,10
2.30E+07,1
2.30E+07,8
2.30E+07,10
2.30E+07,1
2.30E+07,8
2.30E+07,2
2.30E+07,3
2.30E+07,10
2.30E+07,4
2.30E+07,1
2.30E+07,8
2.30E+07,1
2.30E+07,8
2.30E+07,10
2.30E+07,1
2.30E+07,8
2.30E+07,2
2.30E+07,10
2.30E+07,4
2.30E+07,1
2.30E+07,8
2.30E+07,2
2.30E+07,1
2.30E+07,8
2.30E+07,2
2.30E+07,10
2.30E+07,4
2.30E+07,1
2.30E+07,8
2.30E+07,6
2.30E+07,10
2.30E+07,4
2.30E+07,1
2.30E+07,8
2.30E+07,10
2.30E+07,4
2.30E+07,1
2.30E+07,8
2.30E+07,6
2.30E+07,10
2.30E+07,4
2.30E+07,1
2.30E+07,8
2.30E+07,2
2.30E+07,10
2.30E+07,4
2.30E+07,8
2.30E+07,2
2.30E+07,1
2.30E+07,8
2.30E+07,2
2.30E+07,10
2.30E+07,7
2.30E+07,4
2.31E+07,1
2.31E+07,8
2.31E+07,10
2.31E+07,1
2.31E+07,8
2.31E+07,8
2.31E+07,1
2.31E+07,8
2.31E+07,10
2.31E+07,1
2.31E+07,8
2.31E+07,3
2.31E+07,10
2.31E+07,4
2.31E+07,1
2.31E+07,8
2.31E+07,2
2.31E+07,3
2.31E+07,10
2.31E+07,4
2.31E+07,1
2.31E+07,8
2.31E+07,6
2.31E+07,7
2.31E+07,4
2.31E+07,1
2.31E+07,8
2.31E+07,2
2.31E+07,10
2.31E+07,4
2.31E+07,1
2.31E+07,8
2.31E+07,10
2.31E+07,7
2.31E+07,4
2.31E+07,1
2.31E+07,8
2.31E+07,10
2.31E+07,1
2.31E+07,8
2.31E+07,2
2.31E+07,3
2.31E+07,10
2.31E+07,4
2.31E+07,1
2.31E+07,8
2.31E+07,1
2.31E+07,8
2.31E+07,2
2.31E+07,3
2.31E+07,10
2.31E+07,4
2.31E+07,6
2.31E+07,7
2.31E+07,5
2.31E+07,17
2.31E+07,14
2.31E+07,1
2.31E+07,8
2.31E+07,6
2.31E+07,10
2.31E+07,4
2.31E+07,1
2.31E+07,8
2.31E+07,2
2.31E+07,1
2.31E+07,8
2.31E+07,10
2.31E+07,1
2.31E+07,8
2.31E+07,1
2.31E+07,8
2.31E+07,2
2.31E+07,10
2.31E+07,5
2.31E+07,1
2.31E+07,8
2.31E+07,2
2.31E+07,1
2.31E+07,8
2.31E+07,6
2.31E+07,10
2.31E+07,4
2.31E+07,1
2.31E+07,8
2.31E+07,10
2.31E+07,1
2.31E+07,8
2.31E+07,2
2.31E+07,10
2.31E+07,1
2.31E+07,8
2.31E+07,2
2.31E+07,10
2.31E+07,4
2.31E+07,8
2.31E+07,10
2.31E+07,4
2.31E+07,1
2.31E+07,8
2.31E+07,10
2.31E+07,1
2.31E+07,8
2.31E+07,10
2.31E+07,4
2.31E+07,1
2.31E+07,8
2.31E+07,2
2.31E+07,10
2.31E+07,4
2.31E+07,1
2.31E+07,8
2.31E+07,10
2.31E+07,1
2.31E+07,8
2.31E+07,2
2.31E+07,3
2.31E+07,4
2.31E+07,8
2.31E+07,2
2.31E+07,10
2.31E+07,1
2.31E+07,8
2.31E+07,2
2.31E+07,10
2.31E+07,1
2.31E+07,8
2.31E+07,2
2.31E+07,10
2.31E+07,1
2.31E+07,8
2.31E+07,1
2.31E+07,8
2.31E+07,6
2.31E+07,10
2.31E+07,4
2.31E+07,1
2.31E+07,8
2.31E+07,3
2.31E+07,10
2.31E+07,4
2.32E+07,1
2.32E+07,8
2.32E+07,2
2.32E+07,6
2.32E+07,4
2.32E+07,1
2.32E+07,8
2.32E+07,2
2.32E+07,10
2.32E+07,4
2.32E+07,1
2.32E+07,8
2.32E+07,10
2.32E+07,4
2.32E+07,1
2.32E+07,8
2.32E+07,2
2.32E+07,10
2.32E+07,4
2.32E+07,1
2.32E+07,8
2.32E+07,2
2.32E+07,10
2.32E+07,1
2.32E+07,8
2.32E+07,2
2.32E+07,3
2.32E+07,10
2.32E+07,4
2.32E+07,1
2.32E+07,8
2.32E+07,10
2.32E+07,4
2.32E+07,1
2.32E+07,8
2.32E+07,10
2.32E+07,1
2.32E+07,8
2.32E+07,10
2.32E+07,4
2.32E+07,1
2.32E+07,8
2.32E+07,6
2.32E+07,10
2.32E+07,7
2.32E+07,8
2.32E+07,2
2.32E+07,10
2.32E+07,1
2.32E+07,8
2.32E+07,3
2.32E+07,6
2.32E+07,10
2.32E+07,4
2.32E+07,1
2.32E+07,8
2.32E+07,10
2.32E+07,1
2.32E+07,8
2.32E+07,2
2.32E+07,10
2.32E+07,1
2.32E+07,8
2.32E+07,4
2.32E+07,1
2.32E+07,8
2.32E+07,6
2.32E+07,10
2.32E+07,4
2.32E+07,2
2.32E+07,3
2.32E+07,7
2.32E+07,17
2.32E+07,1
2.32E+07,8
2.32E+07,2
2.32E+07,10
2.32E+07,4
2.32E+07,1
2.32E+07,8
2.32E+07,6
2.32E+07,10
2.32E+07,4
2.32E+07,1
2.32E+07,8
2.32E+07,10
2.32E+07,1
2.32E+07,8
2.32E+07,2
2.32E+07,10
2.32E+07,1
2.32E+07,8
2.32E+07,6
2.32E+07,10
2.32E+07,4
2.32E+07,1
2.32E+07,8
2.32E+07,2
2.32E+07,10
2.32E+07,4
2.32E+07,1
2.32E+07,8
2.32E+07,10
2.32E+07,4
2.32E+07,1
2.32E+07,8
2.32E+07,3
2.32E+07,4
2.32E+07,8
2.32E+07,2
2.32E+07,10
2.32E+07,4
2.32E+07,1
2.32E+07,8
2.32E+07,10
2.32E+07,4
2.32E+07,1
2.32E+07,8
2.32E+07,2
2.32E+07,10
2.32E+07,4
2.32E+07,1
2.32E+07,8
2.32E+07,2
2.32E+07,10
2.32E+07,1
2.32E+07,8
2.32E+07,2
2.32E+07,3
2.32E+07,6
2.32E+07,10
2.32E+07,4
2.32E+07,1
2.32E+07,8
2.32E+07,10
2.32E+07,4
2.32E+07,1
2.32E+07,8
2.32E+07,2
2.32E+07,3
2.32E+07,10
2.32E+07,4
2.33E+07,1
2.33E+07,8
2.33E+07,10
2.33E+07,4
2.33E+07,1
2.33E+07,8
2.33E+07,2
2.33E+07,10
2.33E+07,4
2.33E+07,1
2.33E+07,8
2.33E+07,10
2.33E+07,4
2.33E+07,1
2.33E+07,8
2.33E+07,2
2.33E+07,10
2.33E+07,1
2.33E+07,8
2.33E+07,10
2.33E+07,1
2.33E+07,8
2.33E+07,2
2.33E+07,10
2.33E+07,7
2.33E+07,4
2.33E+07,1
2.33E+07,8
2.33E+07,2
2.33E+07,4
2.33E+07,1
2.33E+07,8
2.33E+07,2
2.33E+07,10
2.33E+07,4
2.33E+07,1
2.33E+07,8
2.33E+07,2
2.33E+07,1
2.33E+07,8
2.33E+07,10
2.33E+07,1
2.33E+07,8
2.33E+07,6
2.33E+07,10
2.33E+07,4
2.33E+07,1
2.33E+07,8
2.33E+07,6
2.33E+07,10
2.33E+07,4
2.33E+07,1
2.33E+07,8
2.33E+07,6
2.33E+07,10
2.33E+07,1
2.33E+07,1
2.33E+07,8
2.33E+07,3
2.33E+07,10
2.33E+07,4
2.33E+07,1
2.33E+07,8
2.33E+07,2
2.33E+07,10
2.33E+07,4
2.33E+07,1
2.33E+07,8
2.33E+07,10
2.33E+07,8
2.33E+07,1
2.33E+07,10
2.33E+07,4
2.33E+07,2
2.33E+07,7
2.33E+07,6
2.33E+07,3
2.33E+07,17
2.33E+07,1
2.33E+07,8
2.33E+07,2
2.33E+07,10
2.33E+07,1
2.33E+07,8
2.33E+07,10
2.33E+07,1
2.33E+07,8
2.33E+07,10
2.33E+07,1
2.33E+07,8
2.33E+07,2
2.33E+07,1
2.33E+07,8
2.33E+07,10
2.33E+07,1
2.33E+07,8
2.33E+07,2
2.33E+07,4
2.33E+07,1
2.33E+07,8
2.33E+07,1
2.33E+07,8
2.33E+07,10
2.33E+07,1
2.33E+07,8
2.33E+07,1
2.33E+07,8
2.33E+07,2
2.33E+07,1
2.33E+07,8
2.33E+07,2
2.33E+07,10
2.33E+07,4
2.33E+07,1
2.33E+07,8
2.33E+07,2
2.33E+07,10
2.33E+07,4
2.33E+07,1
2.33E+07,8
2.33E+07,2
2.33E+07,6
2.33E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,2
2.34E+07,10
2.34E+07,1
2.34E+07,8
2.34E+07,2
2.34E+07,10
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,10
2.34E+07,1
2.34E+07,8
2.34E+07,3
2.34E+07,10
2.34E+07,1
2.34E+07,8
2.34E+07,6
2.34E+07,10
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,2
2.34E+07,10
2.34E+07,1
2.34E+07,8
2.34E+07,3
2.34E+07,10
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,1
2.34E+07,8
2.34E+07,2
2.34E+07,10
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,2
2.34E+07,10
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,2
2.34E+07,10
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,2
2.34E+07,1
2.34E+07,8
2.34E+07,3
2.34E+07,6
2.34E+07,10
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,2
2.34E+07,3
2.34E+07,10
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,2
2.34E+07,3
2.34E+07,10
2.34E+07,4
2.34E+07,8
2.34E+07,3
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,10
2.34E+07,7
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,2
2.34E+07,3
2.34E+07,10
2.34E+07,1
2.34E+07,8
2.34E+07,10
2.34E+07,2
2.34E+07,4
2.34E+07,7
2.34E+07,3
2.34E+07,6
2.34E+07,17
2.34E+07,1
2.34E+07,8
2.34E+07,1
2.34E+07,8
2.34E+07,10
2.34E+07,1
2.34E+07,8
2.34E+07,2
2.34E+07,10
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,3
2.34E+07,10
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,3
2.34E+07,10
2.34E+07,1
2.34E+07,8
2.34E+07,6
2.34E+07,10
2.34E+07,7
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,10
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,6
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,6
2.34E+07,10
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,10
2.34E+07,1
2.34E+07,8
2.34E+07,2
2.34E+07,1
2.34E+07,8
2.34E+07,10
2.34E+07,1
2.34E+07,8
2.34E+07,2
2.34E+07,10
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,3
2.34E+07,1
2.34E+07,8
2.34E+07,2
2.34E+07,10
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,3
2.34E+07,6
2.34E+07,10
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,2
2.34E+07,10
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,2
2.34E+07,4
2.34E+07,1
2.34E+07,8
2.34E+07,2
2.34E+07,10
2.35E+07,1
2.35E+07,8
2.35E+07,10
2.35E+07,4
2.35E+07,1
2.35E+07,8
2.35E+07,1
2.35E+07,8
2.35E+07,10
2.35E+07,1
2.35E+07,8
2.35E+07,1
2.35E+07,8
2.35E+07,10
2.35E+07,1
2.35E+07,8
2.35E+07,6
2.35E+07,10
2.35E+07,4
2.35E+07,1
2.35E+07,8
2.35E+07,2
2.35E+07,3
2.35E+07,10
2.35E+07,4
2.35E+07,1
2.35E+07,8
2.35E+07,10
2.35E+07,4
2.35E+07,1
2.35E+07,8
2.35E+07,6
2.35E+07,4
2.35E+07,1
2.35E+07,8
2.35E+07,7
2.35E+07,10
2.35E+07,1
2.35E+07,8
2.35E+07,2
2.35E+07,4
2.35E+07,1
2.35E+07,8
2.35E+07,2
2.35E+07,10
2.35E+07,4
2.35E+07,1
2.35E+07,8
2.35E+07,2
2.35E+07,10
2.35E+07,4
2.35E+07,1
2.35E+07,8
2.35E+07,6
2.35E+07,10
2.35E+07,4
2.35E+07,1
2.35E+07,8
2.35E+07,3
2.35E+07,4
2.35E+07,1
2.35E+07,8
2.35E+07,1
2.35E+07,8
2.35E+07,10
2.35E+07,1
2.35E+07,8
2.35E+07,2
2.35E+07,10
2.35E+07,4
2.35E+07,1
2.35E+07,8
2.35E+07,1
2.35E+07,8
2.35E+07,1
2.35E+07,8
2.35E+07,3
2.35E+07,6
2.35E+07,2
2.35E+07,4
2.35E+07,10
2.35E+07,14
2.35E+07,7
2.35E+07,5
2.35E+07,17
2.35E+07,1
2.35E+07,8
2.35E+07,10
2.35E+07,1
2.35E+07,8
2.35E+07,7
2.35E+07,10
2.35E+07,4
2.35E+07,1
2.35E+07,8
2.35E+07,10
2.35E+07,1
2.35E+07,8
2.35E+07,10
2.35E+07,1
2.35E+07,8
2.35E+07,2
2.35E+07,6
2.35E+07,10
2.35E+07,4
2.35E+07,1
2.35E+07,8
2.35E+07,3
2.35E+07,10
2.35E+07,4
2.35E+07,8
2.35E+07,1
2.35E+07,8
2.35E+07,6
2.35E+07,10
2.35E+07,4
2.35E+07,1
2.35E+07,8
2.35E+07,10
2.35E+07,1
2.35E+07,8
2.35E+07,10
2.35E+07,1
2.35E+07,8
2.35E+07,2
2.35E+07,10
2.35E+07,4
2.35E+07,1
2.35E+07,8
2.35E+07,2
2.35E+07,10
2.35E+07,4
2.35E+07,1
2.35E+07,8
2.35E+07,10
2.35E+07,1
2.35E+07,8
2.35E+07,10
2.35E+07,1
2.35E+07,10
2.35E+07,1
2.35E+07,8
2.35E+07,2
2.35E+07,6
2.35E+07,10
2.35E+07,7
2.35E+07,4
2.35E+07,1
2.35E+07,8
2.35E+07,3
2.35E+07,10
2.35E+07,4
2.35E+07,1
2.35E+07,8
2.35E+07,2
2.35E+07,10
2.35E+07,4
2.35E+07,8
2.35E+07,2
2.35E+07,8
2.35E+07,2
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,3
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,10
2.36E+07,7
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,6
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,10
2.36E+07,7
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,10
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,10
2.36E+07,1
2.36E+07,8
2.36E+07,3
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,10
2.36E+07,1
2.36E+07,8
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,6
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,3
2.36E+07,10
2.36E+07,7
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,6
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,6
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,6
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,6
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,3
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,10
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,3
2.36E+07,10
2.36E+07,4
2.36E+07,7
2.36E+07,6
2.36E+07,14
2.36E+07,17
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,10
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,3
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,1
2.36E+07,8
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,1
2.36E+07,8
2.36E+07,3
2.36E+07,6
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,6
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,10
2.36E+07,1
2.36E+07,8
2.36E+07,10
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,3
2.36E+07,10
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,3
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,10
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,10
2.36E+07,7
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,6
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,10
2.36E+07,1
2.36E+07,8
2.36E+07,2
2.36E+07,10
2.36E+07,4
2.36E+07,1
2.36E+07,8
2.36E+07,1
2.36E+07,8
2.37E+07,1
2.37E+07,8
2.37E+07,10
2.37E+07,1
2.37E+07,8
2.37E+07,2
2.37E+07,10
2.37E+07,1
2.37E+07,8
2.37E+07,2
2.37E+07,6
2.37E+07,4
2.37E+07,1
2.37E+07,8
2.37E+07,4
2.37E+07,1
2.37E+07,8
2.37E+07,2
2.37E+07,10
2.37E+07,4
2.37E+07,1
2.37E+07,8
2.37E+07,2
2.37E+07,10
2.37E+07,4
2.37E+07,1
2.37E+07,8
2.37E+07,3
2.37E+07,10
2.37E+07,4
2.37E+07,1
2.37E+07,8
2.37E+07,2
2.37E+07,4
2.37E+07,1
2.37E+07,8
2.37E+07,6
2.37E+07,10
2.37E+07,4
2.37E+07,1
2.37E+07,8
2.37E+07,7
2.37E+07,10
2.37E+07,4
2.37E+07,1
2.37E+07,8
2.37E+07,2
2.37E+07,10
2.37E+07,4
2.37E+07,1
2.37E+07,8
2.37E+07,1
2.37E+07,8
2.37E+07,10
2.37E+07,1
2.37E+07,8
2.37E+07,2
2.37E+07,10
2.37E+07,4
2.37E+07,1
2.37E+07,8
2.37E+07,2
2.37E+07,10
2.37E+07,1
2.37E+07,8
2.37E+07,3
2.37E+07,6
2.37E+07,10
2.37E+07,4
2.37E+07,1
2.37E+07,8
2.37E+07,2
2.37E+07,10
2.37E+07,1
2.37E+07,8
2.37E+07,2
2.37E+07,10
2.37E+07,4
2.37E+07,1
2.37E+07,8
2.37E+07,1
2.37E+07,8
2.37E+07,1
2.37E+07,8
2.37E+07,2
2.37E+07,10
2.37E+07,1
2.37E+07,8
2.37E+07,10
2.37E+07,1
2.37E+07,8
2.37E+07,2
2.37E+07,10
2.37E+07,6
2.37E+07,4
2.37E+07,3
2.37E+07,14
2.37E+07,7
2.37E+07,17
2.37E+07,1
2.37E+07,8
2.37E+07,2
2.37E+07,6
2.37E+07,10
2.37E+07,4
2.37E+07,1
2.37E+07,8
2.37E+07,2
2.37E+07,10
2.37E+07,4
2.37E+07,8
2.37E+07,2
2.37E+07,10
2.37E+07,1
2.37E+07,8
2.37E+07,10
2.37E+07,1
2.37E+07,8
2.37E+07,2
2.37E+07,6
2.37E+07,10
2.37E+07,4
2.37E+07,1
2.37E+07,8
2.37E+07,3
2.37E+07,10
2.37E+07,4
2.37E+07,1
2.37E+07,8
2.37E+07,6
2.37E+07,10
2.37E+07,7
2.37E+07,4
2.37E+07,1
2.37E+07,8
2.37E+07,2
2.37E+07,10
2.37E+07,4
2.37E+07,1
2.37E+07,8
2.37E+07,3
2.37E+07,6
2.37E+07,10
2.37E+07,4
2.37E+07,8
2.37E+07,10
2.37E+07,1
2.37E+07,8
2.37E+07,6
2.37E+07,10
2.37E+07,4
2.37E+07,1
2.37E+07,8
2.37E+07,2
2.37E+07,10
2.37E+07,1
2.37E+07,8
2.37E+07,1
2.37E+07,8
2.37E+07,2
2.37E+07,1
2.37E+07,8
2.37E+07,10
2.38E+07,1
2.38E+07,8
2.38E+07,10
2.38E+07,4
2.38E+07,1
2.38E+07,8
2.38E+07,2
2.38E+07,6
2.38E+07,10
2.38E+07,4
2.38E+07,1
2.38E+07,8
2.38E+07,6
2.38E+07,4
2.38E+07,1
2.38E+07,8
2.38E+07,2
2.38E+07,6
2.38E+07,10
2.38E+07,4
2.38E+07,1
2.38E+07,8
2.38E+07,3
2.38E+07,10
2.38E+07,4
2.38E+07,8
2.38E+07,1
2.38E+07,8
2.38E+07,7
2.38E+07,4
2.38E+07,1
2.38E+07,8
2.38E+07,2
2.38E+07,10
2.38E+07,4
2.38E+07,1
2.38E+07,8
2.38E+07,1
2.38E+07,8
2.38E+07,10
2.38E+07,1
2.38E+07,8
2.38E+07,2
2.38E+07,10
2.38E+07,4
2.38E+07,1
2.38E+07,8
2.38E+07,2
2.38E+07,10
2.38E+07,1
2.38E+07,8
2.38E+07,2
2.38E+07,4
2.38E+07,1
2.38E+07,8
2.38E+07,10
2.38E+07,1
2.38E+07,8
2.38E+07,2
2.38E+07,4
2.38E+07,1
2.38E+07,8
2.38E+07,6
2.38E+07,10
2.38E+07,4
2.38E+07,1
2.38E+07,8
2.38E+07,2
2.38E+07,10
2.38E+07,4
2.38E+07,1
2.38E+07,8
2.38E+07,10
2.38E+07,4
2.38E+07,1
2.38E+07,8
2.38E+07,10
2.38E+07,1
2.38E+07,8
2.38E+07,10
2.38E+07,4
2.38E+07,2
2.38E+07,6
2.38E+07,3
2.38E+07,12
2.38E+07,7
2.38E+07,14
2.38E+07,17
2.38E+07,5
2.38E+07,1
2.38E+07,8
2.38E+07,2
2.38E+07,4
2.38E+07,1
2.38E+07,8
2.38E+07,2
2.38E+07,10
2.38E+07,4
2.38E+07,1
2.38E+07,8
2.38E+07,2
2.38E+07,10
2.38E+07,1
2.38E+07,8
2.38E+07,10
2.38E+07,4
2.38E+07,1
2.38E+07,8
2.38E+07,6
2.38E+07,10
2.38E+07,4
2.38E+07,1
2.38E+07,8
2.38E+07,10
2.38E+07,1
2.38E+07,8
2.38E+07,2
2.38E+07,3
2.38E+07,10
2.38E+07,4
2.38E+07,8
2.38E+07,1
2.38E+07,8
2.38E+07,10
2.38E+07,1
2.38E+07,8
2.38E+07,3
2.38E+07,10
2.38E+07,4
2.38E+07,1
2.38E+07,8
2.38E+07,1
2.38E+07,8
2.38E+07,2
2.38E+07,1
2.38E+07,8
2.38E+07,3
2.38E+07,10
2.38E+07,4
2.38E+07,1
2.38E+07,8
2.38E+07,2
2.38E+07,10
2.38E+07,1
2.38E+07,8
2.38E+07,10
2.38E+07,1
2.38E+07,8
2.38E+07,1
2.38E+07,8
2.38E+07,6
2.38E+07,10
2.38E+07,4
2.38E+07,1
2.38E+07,8
2.38E+07,10
2.38E+07,4
2.38E+07,1
2.38E+07,8
2.38E+07,10
2.38E+07,1
2.38E+07,8
2.38E+07,10
2.38E+07,1
2.38E+07,8
2.38E+07,10
2.38E+07,1
2.38E+07,8
2.38E+07,10
2.38E+07,1
2.38E+07,8
2.38E+07,1
2.38E+07,8
2.38E+07,2
2.38E+07,1
2.38E+07,8
2.38E+07,1
2.38E+07,8
2.38E+07,2
2.38E+07,10
2.38E+07,4
2.39E+07,1
2.39E+07,8
2.39E+07,2
2.39E+07,1
2.39E+07,8
2.39E+07,10
2.39E+07,1
2.39E+07,8
2.39E+07,2
2.39E+07,3
2.39E+07,10
2.39E+07,4
2.39E+07,1
2.39E+07,8
2.39E+07,10
2.39E+07,1
2.39E+07,8
2.39E+07,2
2.39E+07,10
2.39E+07,1
2.39E+07,8
2.39E+07,2
2.39E+07,1
2.39E+07,8
2.39E+07,10
2.39E+07,1
2.39E+07,8
2.39E+07,6
2.39E+07,10
2.39E+07,4
2.39E+07,1
2.39E+07,8
2.39E+07,6
2.39E+07,10
2.39E+07,4
2.39E+07,1
2.39E+07,8
2.39E+07,3
2.39E+07,10
2.39E+07,4
2.39E+07,1
2.39E+07,8
2.39E+07,2
2.39E+07,4
2.39E+07,1
2.39E+07,8
2.39E+07,1
2.39E+07,8
2.39E+07,10
2.39E+07,1
2.39E+07,8
2.39E+07,2
2.39E+07,4
2.39E+07,1
2.39E+07,8
2.39E+07,2
2.39E+07,10
2.39E+07,1
2.39E+07,8
2.39E+07,2
2.39E+07,10
2.39E+07,4
2.39E+07,1
2.39E+07,8
2.39E+07,3
2.39E+07,10
2.39E+07,7
2.39E+07,4
2.39E+07,1
2.39E+07,8
2.39E+07,10
2.39E+07,6
2.39E+07,4
2.39E+07,2
2.39E+07,7
2.39E+07,3
2.39E+07,17
2.39E+07,5
2.39E+07,1
2.39E+07,8
2.39E+07,10
2.39E+07,1
2.39E+07,8
2.39E+07,2
2.39E+07,3
2.39E+07,10
2.39E+07,1
2.39E+07,8
2.39E+07,2
2.39E+07,10
2.39E+07,4
2.39E+07,1
2.39E+07,8
2.39E+07,10
2.39E+07,1
2.39E+07,8
2.39E+07,2
2.39E+07,6
2.39E+07,10
2.39E+07,4
2.39E+07,1
2.39E+07,8
2.39E+07,2
2.39E+07,10
2.39E+07,4
2.39E+07,1
2.39E+07,8
2.39E+07,2
2.39E+07,10
2.39E+07,4
2.39E+07,1
2.39E+07,8
2.39E+07,3
2.39E+07,6
2.39E+07,10
2.39E+07,4
2.39E+07,1
2.39E+07,8
2.39E+07,2
2.39E+07,4
2.39E+07,1
2.39E+07,8
2.39E+07,2
2.39E+07,6
2.39E+07,10
2.39E+07,4
2.39E+07,1
2.39E+07,8
2.39E+07,2
2.39E+07,10
2.39E+07,4
2.39E+07,1
2.39E+07,8
2.39E+07,7
2.39E+07,10
2.39E+07,4
2.39E+07,1
2.39E+07,8
2.39E+07,10
2.39E+07,1
2.39E+07,8
2.39E+07,6
2.39E+07,10
2.39E+07,4
2.39E+07,8
2.39E+07,2
2.39E+07,10
2.39E+07,1
2.39E+07,8
2.39E+07,3
2.39E+07,10
2.40E+07,1
2.40E+07,8
2.40E+07,2
2.40E+07,10
2.40E+07,4
2.40E+07,1
2.40E+07,8
2.40E+07,10
2.40E+07,4
2.40E+07,1
2.40E+07,8
2.40E+07,10
2.40E+07,4
2.40E+07,1
2.40E+07,8
2.40E+07,2
2.40E+07,10
2.40E+07,4
